dataset,model,seed,user_id,item_id,rating,prediction,user_gate,item_gate
Amazon_Musical_Instruments_14,CFARG,43,1165,811,2.0,5.0194220542907715,0.9999412298202515,0.9999909400939941
Amazon_Musical_Instruments_14,CFARG,43,68,61,4.0,4.4181976318359375,0.9998014569282532,0.9999938011169434
Amazon_Musical_Instruments_14,CFARG,43,77,456,4.0,4.411174774169922,0.9998478889465332,0.9999933242797852
Amazon_Musical_Instruments_14,CFARG,43,162,11,5.0,4.329792499542236,0.9998142123222351,0.9999924898147583
Amazon_Musical_Instruments_14,CFARG,43,737,46,5.0,4.682015895843506,0.99992835521698,0.9999867677688599
Amazon_Musical_Instruments_14,CFARG,43,496,295,4.0,5.179986953735352,0.999943733215332,0.9999947547912598
Amazon_Musical_Instruments_14,CFARG,43,994,44,5.0,4.690285682678223,0.9998950958251953,0.9999942779541016
Amazon_Musical_Instruments_14,CFARG,43,78,686,3.0,4.03275728225708,0.9997174143791199,0.9999918937683105
Amazon_Musical_Instruments_14,CFARG,43,946,101,5.0,4.067011833190918,0.9997184872627258,0.9999914169311523
Amazon_Musical_Instruments_14,CFARG,43,1019,166,5.0,5.021046161651611,0.9999362230300903,0.9999942779541016
Amazon_Musical_Instruments_14,CFARG,43,988,74,5.0,4.68154764175415,0.999897837638855,0.9999923706054688
Amazon_Musical_Instruments_14,CFARG,43,452,68,5.0,4.656035423278809,0.9999499320983887,0.9999860525131226
Amazon_Musical_Instruments_14,CFARG,43,754,388,3.0,3.8173880577087402,0.9998743534088135,0.9999788999557495
Amazon_Musical_Instruments_14,CFARG,43,148,285,4.0,4.720595836639404,0.9999268054962158,0.9999897480010986
Amazon_Musical_Instruments_14,CFARG,43,546,362,5.0,4.636908054351807,0.9998642206192017,0.9999933242797852
Amazon_Musical_Instruments_14,CFARG,43,1342,524,5.0,4.319064140319824,0.9998912811279297,0.9999872446060181
Amazon_Musical_Instruments_14,CFARG,43,220,843,5.0,4.804030895233154,0.9999141693115234,0.9999953508377075
Amazon_Musical_Instruments_14,CFARG,43,143,883,5.0,4.519972801208496,0.9999051094055176,0.9999877214431763
Amazon_Musical_Instruments_14,CFARG,43,380,215,5.0,4.7828874588012695,0.9999359846115112,0.9999895095825195
Amazon_Musical_Instruments_14,CFARG,43,1391,844,2.0,3.9932668209075928,0.999822199344635,0.9999943971633911
Amazon_Musical_Instruments_14,CFARG,43,129,319,2.0,3.7358691692352295,0.9997208714485168,0.9999867677688599
Amazon_Musical_Instruments_14,CFARG,43,301,239,5.0,4.860670566558838,0.9999099969863892,0.9999959468841553
Amazon_Musical_Instruments_14,CFARG,43,576,74,4.0,4.187713623046875,0.9997397065162659,0.9999923706054688
Amazon_Musical_Instruments_14,CFARG,43,407,178,5.0,4.906399726867676,0.9999442100524902,0.9999899864196777
Amazon_Musical_Instruments_14,CFARG,43,1359,82,5.0,4.714938163757324,0.9999281167984009,0.9999945163726807
Amazon_Musical_Instruments_14,CFARG,43,620,15,5.0,4.356034755706787,0.9999009370803833,0.999991774559021
Amazon_Musical_Instruments_14,CFARG,43,216,226,5.0,5.0027265548706055,0.9999368190765381,0.9999934434890747
Amazon_Musical_Instruments_14,CFARG,43,84,279,3.0,4.1004767417907715,0.9997633099555969,0.9999905824661255
Amazon_Musical_Instruments_14,CFARG,43,986,123,5.0,3.214301347732544,0.9999377727508545,0.9998441934585571
Amazon_Musical_Instruments_14,CFARG,43,453,13,5.0,4.490000247955322,0.9999179840087891,0.9999897480010986
Amazon_Musical_Instruments_14,CFARG,43,964,233,5.0,4.651304721832275,0.9999239444732666,0.9999865293502808
Amazon_Musical_Instruments_14,CFARG,43,1001,6,5.0,4.849883556365967,0.9999430179595947,0.9999908208847046
Amazon_Musical_Instruments_14,CFARG,43,1214,226,5.0,4.5735273361206055,0.9998528957366943,0.9999934434890747
Amazon_Musical_Instruments_14,CFARG,43,546,707,5.0,4.6209716796875,0.9998642206192017,0.9999912977218628
Amazon_Musical_Instruments_14,CFARG,43,238,598,5.0,4.421396255493164,0.9998774528503418,0.9999918937683105
Amazon_Musical_Instruments_14,CFARG,43,968,682,1.0,4.526602745056152,0.9998186230659485,0.9999961853027344
Amazon_Musical_Instruments_14,CFARG,43,722,811,5.0,4.575800895690918,0.999871015548706,0.9999909400939941
Amazon_Musical_Instruments_14,CFARG,43,511,500,5.0,4.613457679748535,0.999886155128479,0.9999920129776001
Amazon_Musical_Instruments_14,CFARG,43,949,452,5.0,3.4296250343322754,0.9997771382331848,0.9999566078186035
Amazon_Musical_Instruments_14,CFARG,43,564,59,5.0,4.708327293395996,0.9999226331710815,0.9999936819076538
Amazon_Musical_Instruments_14,CFARG,43,596,135,2.0,4.213792324066162,0.9999411106109619,0.9999843835830688
Amazon_Musical_Instruments_14,CFARG,43,31,214,3.0,4.779963493347168,0.9999150037765503,0.9999929666519165
Amazon_Musical_Instruments_14,CFARG,43,1048,44,4.0,4.6964921951293945,0.999903678894043,0.9999942779541016
Amazon_Musical_Instruments_14,CFARG,43,1255,746,5.0,4.163522720336914,0.9999271631240845,0.9999780654907227
Amazon_Musical_Instruments_14,CFARG,43,423,813,5.0,4.900923728942871,0.9999514818191528,0.9999899864196777
Amazon_Musical_Instruments_14,CFARG,43,673,897,5.0,4.68309211730957,0.9998931884765625,0.9999963045120239
Amazon_Musical_Instruments_14,CFARG,43,280,54,5.0,4.310696601867676,0.9998831748962402,0.9999911785125732
Amazon_Musical_Instruments_14,CFARG,43,193,156,5.0,4.818790912628174,0.9999350309371948,0.9999927282333374
Amazon_Musical_Instruments_14,CFARG,43,398,541,5.0,4.642934799194336,0.9998729228973389,0.9999964237213135
Amazon_Musical_Instruments_14,CFARG,43,239,536,5.0,4.6056976318359375,0.9999427795410156,0.9999914169311523
Amazon_Musical_Instruments_14,CFARG,43,1078,315,4.0,4.232189655303955,0.999906063079834,0.9999901056289673
Amazon_Musical_Instruments_14,CFARG,43,43,130,5.0,5.0539350509643555,0.9999507665634155,0.9999958276748657
Amazon_Musical_Instruments_14,CFARG,43,635,120,5.0,4.452757358551025,0.9998098015785217,0.9999948740005493
Amazon_Musical_Instruments_14,CFARG,43,872,801,1.0,4.776276588439941,0.9999303817749023,0.9999936819076538
Amazon_Musical_Instruments_14,CFARG,43,1004,209,5.0,4.472287178039551,0.9999426603317261,0.9999706745147705
Amazon_Musical_Instruments_14,CFARG,43,1252,706,5.0,5.240992069244385,0.9999594688415527,0.9999904632568359
Amazon_Musical_Instruments_14,CFARG,43,264,604,5.0,4.625785827636719,0.9998629093170166,0.9999923706054688
Amazon_Musical_Instruments_14,CFARG,43,1158,877,5.0,4.355064868927002,0.9998469352722168,0.9999862909317017
Amazon_Musical_Instruments_14,CFARG,43,1387,84,4.0,4.223079204559326,0.9998874664306641,0.999992847442627
Amazon_Musical_Instruments_14,CFARG,43,1100,387,5.0,4.9457902908325195,0.9999192953109741,0.9999949932098389
Amazon_Musical_Instruments_14,CFARG,43,701,492,5.0,4.627315044403076,0.9999232292175293,0.9999915361404419
Amazon_Musical_Instruments_14,CFARG,43,422,707,5.0,4.715574741363525,0.9998908042907715,0.9999912977218628
Amazon_Musical_Instruments_14,CFARG,43,766,211,4.0,4.012839317321777,0.999909520149231,0.9999665021896362
Amazon_Musical_Instruments_14,CFARG,43,271,225,5.0,3.8220977783203125,0.9997789263725281,0.9999815225601196
Amazon_Musical_Instruments_14,CFARG,43,385,707,3.0,4.8416829109191895,0.9999135732650757,0.9999912977218628
Amazon_Musical_Instruments_14,CFARG,43,38,814,5.0,4.834452152252197,0.9999232292175293,0.9999972581863403
Amazon_Musical_Instruments_14,CFARG,43,426,435,5.0,4.49929141998291,0.999843955039978,0.9999960660934448
Amazon_Musical_Instruments_14,CFARG,43,913,865,5.0,4.177000522613525,0.9999529123306274,0.9999779462814331
Amazon_Musical_Instruments_14,CFARG,43,1418,709,4.0,4.429677963256836,0.9999082088470459,0.9999901056289673
Amazon_Musical_Instruments_14,CFARG,43,778,18,4.0,4.441417694091797,0.9999021291732788,0.9999912977218628
Amazon_Musical_Instruments_14,CFARG,43,396,618,5.0,4.642421245574951,0.9998565912246704,0.9999983310699463
Amazon_Musical_Instruments_14,CFARG,43,1060,208,5.0,4.576148509979248,0.999940037727356,0.9999884366989136
Amazon_Musical_Instruments_14,CFARG,43,1141,578,5.0,4.3208394050598145,0.9998635053634644,0.9999904632568359
Amazon_Musical_Instruments_14,CFARG,43,707,762,5.0,4.563864231109619,0.9998823404312134,0.9999896287918091
Amazon_Musical_Instruments_14,CFARG,43,1409,233,5.0,4.199069023132324,0.9998120665550232,0.9999865293502808
Amazon_Musical_Instruments_14,CFARG,43,370,86,5.0,4.663656234741211,0.9999363422393799,0.9999920129776001
Amazon_Musical_Instruments_14,CFARG,43,828,706,5.0,4.056365966796875,0.9996376037597656,0.9999904632568359
Amazon_Musical_Instruments_14,CFARG,43,1065,327,5.0,4.891594409942627,0.9999349117279053,0.9999939203262329
Amazon_Musical_Instruments_14,CFARG,43,1405,768,4.0,3.6786646842956543,0.9999244213104248,0.9999634027481079
Amazon_Musical_Instruments_14,CFARG,43,1271,3,4.0,4.6317949295043945,0.9999173879623413,0.9999955892562866
Amazon_Musical_Instruments_14,CFARG,43,489,70,4.0,4.854804039001465,0.9999260902404785,0.9999905824661255
Amazon_Musical_Instruments_14,CFARG,43,1274,524,5.0,4.597770690917969,0.999940037727356,0.9999872446060181
Amazon_Musical_Instruments_14,CFARG,43,475,155,5.0,4.579431533813477,0.999897837638855,0.9999927282333374
Amazon_Musical_Instruments_14,CFARG,43,1261,61,5.0,5.2005414962768555,0.9999467134475708,0.9999938011169434
Amazon_Musical_Instruments_14,CFARG,43,1234,34,5.0,4.4104790687561035,0.9999216794967651,0.9999903440475464
Amazon_Musical_Instruments_14,CFARG,43,910,615,5.0,5.248245716094971,0.9999667406082153,0.9999898672103882
Amazon_Musical_Instruments_14,CFARG,43,1093,654,4.0,4.599063873291016,0.9999474287033081,0.9999932050704956
Amazon_Musical_Instruments_14,CFARG,43,776,248,5.0,4.065969944000244,0.9998606443405151,0.9999815225601196
Amazon_Musical_Instruments_14,CFARG,43,1164,652,5.0,4.523309230804443,0.9999147653579712,0.9999924898147583
Amazon_Musical_Instruments_14,CFARG,43,544,412,5.0,4.188842296600342,0.999909520149231,0.9999858140945435
Amazon_Musical_Instruments_14,CFARG,43,625,634,4.0,4.341989994049072,0.9999167919158936,0.9999809265136719
Amazon_Musical_Instruments_14,CFARG,43,575,824,4.0,4.3353271484375,0.9999027252197266,0.9999854564666748
Amazon_Musical_Instruments_14,CFARG,43,53,211,5.0,4.0842719078063965,0.9999245405197144,0.9999665021896362
Amazon_Musical_Instruments_14,CFARG,43,1127,19,5.0,4.295539379119873,0.999737560749054,0.9999967813491821
Amazon_Musical_Instruments_14,CFARG,43,1181,281,3.0,3.1998848915100098,0.9998146891593933,0.9999634027481079
Amazon_Musical_Instruments_14,CFARG,43,1181,175,3.0,4.093802452087402,0.9998146891593933,0.9999861717224121
Amazon_Musical_Instruments_14,CFARG,43,1129,517,4.0,4.427095413208008,0.9998736381530762,0.9999939203262329
Amazon_Musical_Instruments_14,CFARG,43,690,668,3.0,4.787600994110107,0.9999350309371948,0.9999943971633911
Amazon_Musical_Instruments_14,CFARG,43,825,521,5.0,4.947800159454346,0.9999459981918335,0.9999880790710449
Amazon_Musical_Instruments_14,CFARG,43,163,125,5.0,4.470188140869141,0.9999061822891235,0.9999886751174927
Amazon_Musical_Instruments_14,CFARG,43,340,406,5.0,4.466506481170654,0.999869704246521,0.9999926090240479
Amazon_Musical_Instruments_14,CFARG,43,762,72,5.0,4.653287887573242,0.9999113082885742,0.9999915361404419
Amazon_Musical_Instruments_14,CFARG,43,40,763,5.0,5.002765655517578,0.999945878982544,0.9999895095825195
Amazon_Musical_Instruments_14,CFARG,43,1328,332,5.0,4.55165433883667,0.9998706579208374,0.9999924898147583
Amazon_Musical_Instruments_14,CFARG,43,301,762,5.0,4.677096843719482,0.9999099969863892,0.9999896287918091
Amazon_Musical_Instruments_14,CFARG,43,321,725,5.0,4.47433614730835,0.9998860359191895,0.9999954700469971
Amazon_Musical_Instruments_14,CFARG,43,801,521,5.0,4.642820835113525,0.9999034404754639,0.9999880790710449
Amazon_Musical_Instruments_14,CFARG,43,1128,706,5.0,4.789892196655273,0.9999035596847534,0.9999904632568359
Amazon_Musical_Instruments_14,CFARG,43,371,557,5.0,4.480917453765869,0.9999493360519409,0.9999905824661255
Amazon_Musical_Instruments_14,CFARG,43,397,137,5.0,4.413588047027588,0.999932050704956,0.9999916553497314
Amazon_Musical_Instruments_14,CFARG,43,315,61,5.0,5.137984752655029,0.9999421834945679,0.9999938011169434
Amazon_Musical_Instruments_14,CFARG,43,682,322,1.0,4.753482818603516,0.9999324083328247,0.999994158744812
Amazon_Musical_Instruments_14,CFARG,43,1055,707,5.0,4.758048057556152,0.9998923540115356,0.9999912977218628
Amazon_Musical_Instruments_14,CFARG,43,249,566,5.0,4.946170806884766,0.9999270439147949,0.9999967813491821
Amazon_Musical_Instruments_14,CFARG,43,1343,53,5.0,4.741809844970703,0.9999333620071411,0.9999958276748657
Amazon_Musical_Instruments_14,CFARG,43,388,351,4.0,4.585691452026367,0.9998970031738281,0.9999898672103882
Amazon_Musical_Instruments_14,CFARG,43,1214,307,5.0,4.279502868652344,0.9998528957366943,0.9999881982803345
Amazon_Musical_Instruments_14,CFARG,43,676,650,5.0,4.563930034637451,0.9999085664749146,0.9999911785125732
Amazon_Musical_Instruments_14,CFARG,43,1299,654,5.0,4.154021263122559,0.9998559951782227,0.9999932050704956
Amazon_Musical_Instruments_14,CFARG,43,1199,161,5.0,4.434037208557129,0.9999412298202515,0.999980092048645
Amazon_Musical_Instruments_14,CFARG,43,1091,252,5.0,4.928836822509766,0.9999538660049438,0.9999964237213135
Amazon_Musical_Instruments_14,CFARG,43,1319,354,4.0,4.611677169799805,0.9999305009841919,0.9999892711639404
Amazon_Musical_Instruments_14,CFARG,43,371,441,5.0,5.009775161743164,0.9999493360519409,0.9999955892562866
Amazon_Musical_Instruments_14,CFARG,43,1236,478,4.0,4.217402935028076,0.9998144507408142,0.9999897480010986
Amazon_Musical_Instruments_14,CFARG,43,1363,553,5.0,5.3311028480529785,0.9999488592147827,0.9999986886978149
Amazon_Musical_Instruments_14,CFARG,43,988,568,5.0,4.3627028465271,0.999897837638855,0.9999829530715942
Amazon_Musical_Instruments_14,CFARG,43,1417,233,5.0,4.255446910858154,0.9998396635055542,0.9999865293502808
Amazon_Musical_Instruments_14,CFARG,43,1356,826,1.0,3.877955198287964,0.9996681213378906,0.9999833106994629
Amazon_Musical_Instruments_14,CFARG,43,1052,195,5.0,4.355749607086182,0.9998651742935181,0.9999926090240479
Amazon_Musical_Instruments_14,CFARG,43,668,828,5.0,5.128525733947754,0.9999549388885498,0.9999942779541016
Amazon_Musical_Instruments_14,CFARG,43,431,515,5.0,4.789585590362549,0.9999392032623291,0.9999902248382568
Amazon_Musical_Instruments_14,CFARG,43,1408,376,5.0,4.541631698608398,0.9998598098754883,0.9999929666519165
Amazon_Musical_Instruments_14,CFARG,43,743,94,5.0,4.62391471862793,0.9999167919158936,0.9999864101409912
Amazon_Musical_Instruments_14,CFARG,43,424,279,5.0,4.748612403869629,0.99992835521698,0.9999905824661255
Amazon_Musical_Instruments_14,CFARG,43,367,617,4.0,3.870718240737915,0.9999083280563354,0.9999833106994629
Amazon_Musical_Instruments_14,CFARG,43,218,148,5.0,4.579731464385986,0.9999085664749146,0.9999945163726807
Amazon_Musical_Instruments_14,CFARG,43,450,239,5.0,4.414738178253174,0.9998067021369934,0.9999959468841553
Amazon_Musical_Instruments_14,CFARG,43,1246,240,3.0,4.236208438873291,0.9997652173042297,0.9999939203262329
Amazon_Musical_Instruments_14,CFARG,43,153,116,4.0,4.176345348358154,0.9997220635414124,0.9999923706054688
Amazon_Musical_Instruments_14,CFARG,43,821,845,5.0,4.159132957458496,0.9998244643211365,0.9999915361404419
Amazon_Musical_Instruments_14,CFARG,43,783,106,5.0,4.839695930480957,0.99993896484375,0.9999939203262329
Amazon_Musical_Instruments_14,CFARG,43,758,387,5.0,4.442407608032227,0.9998045563697815,0.9999949932098389
Amazon_Musical_Instruments_14,CFARG,43,969,889,3.0,3.8204421997070312,0.9997122883796692,0.9999901056289673
Amazon_Musical_Instruments_14,CFARG,43,575,20,4.0,4.632058620452881,0.9999027252197266,0.9999938011169434
Amazon_Musical_Instruments_14,CFARG,43,490,707,5.0,4.614658355712891,0.9998701810836792,0.9999912977218628
Amazon_Musical_Instruments_14,CFARG,43,866,475,5.0,4.704662799835205,0.9999127388000488,0.9999921321868896
Amazon_Musical_Instruments_14,CFARG,43,1052,706,5.0,4.606389999389648,0.9998651742935181,0.9999904632568359
Amazon_Musical_Instruments_14,CFARG,43,639,354,5.0,5.0473408699035645,0.9999687671661377,0.9999892711639404
Amazon_Musical_Instruments_14,CFARG,43,909,10,4.0,4.36322546005249,0.9998695850372314,0.9999866485595703
Amazon_Musical_Instruments_14,CFARG,43,318,120,5.0,4.592583656311035,0.9998576641082764,0.9999948740005493
Amazon_Musical_Instruments_14,CFARG,43,1318,321,5.0,4.885858535766602,0.9999439716339111,0.9999918937683105
Amazon_Musical_Instruments_14,CFARG,43,1180,762,4.0,4.52538537979126,0.9998878240585327,0.9999896287918091
Amazon_Musical_Instruments_14,CFARG,43,952,94,5.0,4.20205020904541,0.9997791647911072,0.9999864101409912
Amazon_Musical_Instruments_14,CFARG,43,313,428,2.0,5.085160732269287,0.9999357461929321,0.9999946355819702
Amazon_Musical_Instruments_14,CFARG,43,977,606,5.0,3.916713237762451,0.9998754262924194,0.9999831914901733
Amazon_Musical_Instruments_14,CFARG,43,141,474,5.0,4.105742931365967,0.9999375343322754,0.9999780654907227
Amazon_Musical_Instruments_14,CFARG,43,242,379,5.0,4.488973617553711,0.9999436140060425,0.9999891519546509
Amazon_Musical_Instruments_14,CFARG,43,869,138,4.0,4.574286937713623,0.9999322891235352,0.9999858140945435
Amazon_Musical_Instruments_14,CFARG,43,271,603,3.0,4.139579772949219,0.9997789263725281,0.9999886751174927
Amazon_Musical_Instruments_14,CFARG,43,864,833,2.0,3.8205206394195557,0.9994789958000183,0.9999979734420776
Amazon_Musical_Instruments_14,CFARG,43,916,683,5.0,4.346035957336426,0.9998732805252075,0.9999855756759644
Amazon_Musical_Instruments_14,CFARG,43,146,762,5.0,4.556484222412109,0.9998931884765625,0.9999896287918091
Amazon_Musical_Instruments_14,CFARG,43,226,256,5.0,3.940185308456421,0.9999005794525146,0.9999827146530151
Amazon_Musical_Instruments_14,CFARG,43,8,94,5.0,4.420729160308838,0.9998769760131836,0.9999864101409912
Amazon_Musical_Instruments_14,CFARG,43,620,223,5.0,4.549848556518555,0.9999009370803833,0.999996542930603
Amazon_Musical_Instruments_14,CFARG,43,860,759,4.0,4.181667327880859,0.999904990196228,0.9999775886535645
Amazon_Musical_Instruments_14,CFARG,43,418,753,5.0,3.8955910205841064,0.9996721744537354,0.9999957084655762
Amazon_Musical_Instruments_14,CFARG,43,1035,61,5.0,5.222840785980225,0.9999508857727051,0.9999938011169434
Amazon_Musical_Instruments_14,CFARG,43,1076,830,5.0,5.024333953857422,0.9999514818191528,0.9999920129776001
Amazon_Musical_Instruments_14,CFARG,43,341,479,5.0,4.061986446380615,0.9997946619987488,0.9999914169311523
Amazon_Musical_Instruments_14,CFARG,43,1125,674,5.0,4.928616046905518,0.9999476671218872,0.999990701675415
Amazon_Musical_Instruments_14,CFARG,43,764,463,5.0,4.54826545715332,0.9999082088470459,0.9999914169311523
Amazon_Musical_Instruments_14,CFARG,43,1062,647,5.0,4.7119903564453125,0.9999321699142456,0.9999905824661255
Amazon_Musical_Instruments_14,CFARG,43,181,219,5.0,4.66920280456543,0.9999352693557739,0.9999895095825195
Amazon_Musical_Instruments_14,CFARG,43,507,812,5.0,4.273911476135254,0.999809205532074,0.9999935626983643
Amazon_Musical_Instruments_14,CFARG,43,1360,705,2.0,4.651550769805908,0.9999232292175293,0.999990701675415
Amazon_Musical_Instruments_14,CFARG,43,780,344,5.0,4.786236763000488,0.9999349117279053,0.9999942779541016
Amazon_Musical_Instruments_14,CFARG,43,626,732,4.0,4.0135817527771,0.9998750686645508,0.9999743700027466
Amazon_Musical_Instruments_14,CFARG,43,399,346,4.0,4.32073974609375,0.9998927116394043,0.9999884366989136
Amazon_Musical_Instruments_14,CFARG,43,983,152,4.0,3.709238290786743,0.9995101690292358,0.9999958276748657
Amazon_Musical_Instruments_14,CFARG,43,610,415,5.0,4.491755962371826,0.999885082244873,0.9999923706054688
Amazon_Musical_Instruments_14,CFARG,43,1268,852,4.0,4.197192192077637,0.9997957348823547,0.9999921321868896
Amazon_Musical_Instruments_14,CFARG,43,67,77,5.0,4.626789093017578,0.9998691082000732,0.9999961853027344
Amazon_Musical_Instruments_14,CFARG,43,676,428,5.0,4.902351379394531,0.9999085664749146,0.9999946355819702
Amazon_Musical_Instruments_14,CFARG,43,1327,388,4.0,3.8327956199645996,0.9998677968978882,0.9999788999557495
Amazon_Musical_Instruments_14,CFARG,43,599,31,5.0,5.010948657989502,0.9999547004699707,0.9999967813491821
Amazon_Musical_Instruments_14,CFARG,43,1023,293,3.0,3.1130499839782715,0.9996306896209717,0.9999713897705078
Amazon_Musical_Instruments_14,CFARG,43,963,745,5.0,4.707087516784668,0.9999399185180664,0.9999929666519165
Amazon_Musical_Instruments_14,CFARG,43,139,699,5.0,4.724380016326904,0.9999252557754517,0.9999955892562866
Amazon_Musical_Instruments_14,CFARG,43,849,428,5.0,4.226884841918945,0.9997186064720154,0.9999946355819702
Amazon_Musical_Instruments_14,CFARG,43,882,822,4.0,4.099968910217285,0.9998444318771362,0.9999858140945435
Amazon_Musical_Instruments_14,CFARG,43,1118,707,5.0,5.218156337738037,0.9999548196792603,0.9999912977218628
Amazon_Musical_Instruments_14,CFARG,43,261,735,5.0,3.190622329711914,0.9996803998947144,0.9999611377716064
Amazon_Musical_Instruments_14,CFARG,43,243,162,5.0,3.918581008911133,0.999931812286377,0.9999512434005737
Amazon_Musical_Instruments_14,CFARG,43,168,692,5.0,4.6933979988098145,0.9999053478240967,0.9999929666519165
Amazon_Musical_Instruments_14,CFARG,43,891,587,5.0,4.872743606567383,0.999930739402771,0.9999959468841553
Amazon_Musical_Instruments_14,CFARG,43,193,61,5.0,5.037655353546143,0.9999350309371948,0.9999938011169434
Amazon_Musical_Instruments_14,CFARG,43,557,27,4.0,4.809314727783203,0.9999213218688965,0.9999926090240479
Amazon_Musical_Instruments_14,CFARG,43,718,94,5.0,4.407553195953369,0.9998648166656494,0.9999864101409912
Amazon_Musical_Instruments_14,CFARG,43,452,627,5.0,4.216862201690674,0.9999499320983887,0.9999531507492065
Amazon_Musical_Instruments_14,CFARG,43,1379,775,3.0,4.080173969268799,0.9998687505722046,0.9999881982803345
Amazon_Musical_Instruments_14,CFARG,43,223,121,4.0,4.334478378295898,0.9998600482940674,0.9999938011169434
Amazon_Musical_Instruments_14,CFARG,43,644,512,5.0,4.913719654083252,0.9999396800994873,0.9999974966049194
Amazon_Musical_Instruments_14,CFARG,43,1324,387,3.0,5.318227767944336,0.9999599456787109,0.9999949932098389
Amazon_Musical_Instruments_14,CFARG,43,192,405,5.0,5.039913654327393,0.9999439716339111,0.9999948740005493
Amazon_Musical_Instruments_14,CFARG,43,1269,355,5.0,3.9429643154144287,0.9998117089271545,0.9999905824661255
Amazon_Musical_Instruments_14,CFARG,43,34,57,5.0,4.608994483947754,0.9999064207077026,0.9999934434890747
Amazon_Musical_Instruments_14,CFARG,43,351,231,5.0,4.401013374328613,0.9998937845230103,0.9999886751174927
Amazon_Musical_Instruments_14,CFARG,43,1331,454,5.0,3.9534192085266113,0.9997901320457458,0.9999916553497314
Amazon_Musical_Instruments_14,CFARG,43,677,215,5.0,4.655652046203613,0.9999151229858398,0.9999895095825195
Amazon_Musical_Instruments_14,CFARG,43,965,790,5.0,4.498082637786865,0.9999432563781738,0.9999858140945435
Amazon_Musical_Instruments_14,CFARG,43,782,594,5.0,4.711825370788574,0.9998595714569092,0.9999960660934448
Amazon_Musical_Instruments_14,CFARG,43,31,880,5.0,4.3048930168151855,0.9999150037765503,0.9999830722808838
Amazon_Musical_Instruments_14,CFARG,43,533,279,5.0,4.783513069152832,0.9999347925186157,0.9999905824661255
Amazon_Musical_Instruments_14,CFARG,43,741,6,3.0,4.220265865325928,0.9998038411140442,0.9999908208847046
Amazon_Musical_Instruments_14,CFARG,43,261,668,5.0,3.949746608734131,0.9996803998947144,0.9999943971633911
Amazon_Musical_Instruments_14,CFARG,43,700,574,4.0,4.743588447570801,0.9998908042907715,0.9999904632568359
Amazon_Musical_Instruments_14,CFARG,43,1168,779,5.0,4.652566432952881,0.9999208450317383,0.9999915361404419
Amazon_Musical_Instruments_14,CFARG,43,468,48,4.0,4.3726043701171875,0.9997947812080383,0.9999959468841553
Amazon_Musical_Instruments_14,CFARG,43,310,753,5.0,4.6994829177856445,0.9999288320541382,0.9999957084655762
Amazon_Musical_Instruments_14,CFARG,43,1208,183,5.0,4.730527400970459,0.9999228715896606,0.9999959468841553
Amazon_Musical_Instruments_14,CFARG,43,945,884,5.0,4.850882053375244,0.9999070167541504,0.9999964237213135
Amazon_Musical_Instruments_14,CFARG,43,360,846,4.0,4.448365211486816,0.999893069267273,0.9999856948852539
Amazon_Musical_Instruments_14,CFARG,43,335,659,4.0,4.298191070556641,0.9998377561569214,0.9999920129776001
Amazon_Musical_Instruments_14,CFARG,43,31,55,5.0,4.540872097015381,0.9999150037765503,0.999988317489624
Amazon_Musical_Instruments_14,CFARG,43,400,373,5.0,3.975277900695801,0.9997773766517639,0.9999855756759644
Amazon_Musical_Instruments_14,CFARG,43,642,350,5.0,4.911371231079102,0.9999508857727051,0.9999922513961792
Amazon_Musical_Instruments_14,CFARG,43,708,480,5.0,3.904083728790283,0.9998072981834412,0.9999905824661255
Amazon_Musical_Instruments_14,CFARG,43,91,840,4.0,4.0875372886657715,0.9998456239700317,0.9999943971633911
Amazon_Musical_Instruments_14,CFARG,43,520,127,4.0,4.676675796508789,0.9998939037322998,0.9999940395355225
Amazon_Musical_Instruments_14,CFARG,43,185,97,5.0,3.856027603149414,0.9998539686203003,0.9999847412109375
Amazon_Musical_Instruments_14,CFARG,43,345,25,4.0,4.3492608070373535,0.9998173117637634,0.9999922513961792
Amazon_Musical_Instruments_14,CFARG,43,176,706,5.0,4.541683197021484,0.9998363256454468,0.9999904632568359
Amazon_Musical_Instruments_14,CFARG,43,593,605,5.0,4.096427917480469,0.9998511075973511,0.9999879598617554
Amazon_Musical_Instruments_14,CFARG,43,532,162,5.0,3.9752888679504395,0.9999278783798218,0.9999512434005737
Amazon_Musical_Instruments_14,CFARG,43,504,225,5.0,4.431723594665527,0.9999361038208008,0.9999815225601196
Amazon_Musical_Instruments_14,CFARG,43,824,807,5.0,4.41385555267334,0.9999183416366577,0.9999853372573853
Amazon_Musical_Instruments_14,CFARG,43,937,665,5.0,4.965244293212891,0.9999208450317383,0.9999985694885254
Amazon_Musical_Instruments_14,CFARG,43,565,166,5.0,5.0760297775268555,0.9999382495880127,0.9999942779541016
Amazon_Musical_Instruments_14,CFARG,43,1098,129,4.0,3.911705255508423,0.9998149275779724,0.999985933303833
Amazon_Musical_Instruments_14,CFARG,43,224,890,3.0,4.481010437011719,0.9998711347579956,0.9999971389770508
Amazon_Musical_Instruments_14,CFARG,43,736,885,5.0,4.249442100524902,0.9999477863311768,0.9999672174453735
Amazon_Musical_Instruments_14,CFARG,43,951,226,5.0,5.024925708770752,0.9999346733093262,0.9999934434890747
